experiment_name,start_time,backend,batch_size,centers_size_gb,components_size_gb,cuml_accel_active,cuml_accel_error,cuml_accel_install_called,dataset,device,effective_batch_size,explained_variance_pct,inertia,inp,input_dims,input_dims_to_kmeans,input_n_components,input_n_components_to_umap,input_size_gb,k,kmeans_minutes,kmeans_purity,kmeans_seconds,labels_size_gb,layer_num,max_iter,mem_input_gb,mem_output_gb,mem_total_gb,memory_estimate_input_size_gb,memory_estimate_output_size_gb,memory_estimate_total_gb,metric,min_dist,n_components,n_features,n_neighbors,n_samples,nmi,original_pca_n_components_before_slice,out,out_dir,output_size_gb,pc1_pc2_cum_variance_pct,pc1_variance_pct,pc2_variance_pct,pca2d_seconds,pca_components_size_gb,pca_explained_variance_pct,pca_input_size_gb,pca_output_size_gb,pca_path,pca_seconds,pca_total_gpu_gb,precision,purity,random_state,reduction_type,save_every,silhouette_2d,silhouette_2d_euclidean,skipped_n_components,source_path,split,total_gb,total_gpu_gb,umap_duration_seconds,umap_metric,umap_minutes,umap_n_neighbors,umap_seconds,umap_source_reduction_type,zca_components_size_gb,zca_explained_variance_pct,zca_input_size_gb,zca_output_size_gb,zca_seconds,zca_total_gpu_gb
kmeans,2025-06-04 03:55:51.704,gpu,,2.2351741790771484e-08,,,,,,,,,21557824.0,,2,,,,0.004098951816558838,3,0.0030440345998310175,,0.18264207598986104,0.002049475908279419,9,300,,,,,,,,,,,,,4.001542378693478e-06,,,,,,,,,,,,,,,,,0.33375139961319783,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 03:55:15.660,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,,pca,,,,,,,,,,,,,16.561541225004476,,,,,,,
kmeans,2025-06-04 03:54:38.565,gpu,,2.2351741790771484e-08,,,,,,,,,47114804.0,,2,,,,0.004098951816558838,3,0.006870483200085194,,0.41222899200511165,0.002049475908279419,9,300,,,,,,,,,,,,,8.404221774231772e-06,,,,,,,,,,,,,,,,,0.33447301836583343,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 03:53:48.660,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,,pca,,,,,,,,,,,,,31.253114304010523,,,,,,,
kmeans,2025-06-04 03:53:11.720,gpu,,2.2351741790771484e-08,,,,,,,,,18310092.0,,2,,,,0.004098951816558838,3,0.005634858499979601,,0.338091509998776,0.002049475908279419,9,300,,,,,,,,,,,,,4.660829052555396e-06,,,,,,,,,,,,,,,,,0.33403677529119224,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 03:52:43.538,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,,pca,,,,,,,,,,,,,8.677875420020428,,,,,,,
kmeans,2025-06-04 03:52:05.702,gpu,,2.2351741790771484e-08,,,,,,,,,64629680.0,,2,,,,0.004098951816558838,3,0.014946409916835062,,0.8967845950101037,0.002049475908279419,9,300,,,,,,,,,,,,,4.822876387134057e-06,,,,,,,,,,,,,,,,,0.3343912227893382,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 03:51:37.242,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,,pca,,,,,,,,,,,,,9.34701540498645,,,,,,,
pca,2025-06-04 03:51:20.033,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/snli_1_layer9.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,8.58306884765625e-06,20.12381362915039,4.721992492675781,0.002049475908279419,0.9619003129773773,4.724050551652908
pca,2025-06-04 03:51:17.425,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/snli_1_layer9.parquet,,,,,,,8.58306884765625e-06,20.29023551940918,4.721992492675781,0.002049475908279419,,1.0438187590043526,4.724050551652908,fp32,,,,,,,,,,,,,,,,,,,,,,,
pca,2025-06-04 03:36:44.004,,,,8.58306884765625e-06,,,,,,,,,,,,,,4.721992492675781,,,,,,,,,,,,,,,,1,2304,,550152,,,,,0.002049475908279419,,,,,,,,,,,,,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
pca,2025-06-04 03:12:23.902,,10000,,8.58306884765625e-06,,,,snli,,,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,0.002049475908279419,,,,,,20.38808250427246,,,,1.0761626299936324,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,19.96334457397461,,,1.0401609109976562,
pca,2025-06-04 03:04:53.960,,10000,,8.58306884765625e-06,,,,snli,,,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,0.002049475908279419,,,,,,20.300920486450195,,,,1.2301888589863665,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
umap,2025-06-03 21:24:18.928,,,,,,,,snli,,,,,,1,,,,,,,,,,9,,0.002049475908279419,0.004098951816558838,0.006148427724838257,,,,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 21:21:35.571,,,,,,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 21:20:10.978,,,,,,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 21:14:03.017,,,,,,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 21:05:54.000,,,,,,No error,True,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 21:02:53.364,,,,,False,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 21:00:04.415,,,,,False,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 19:52:07.977,,,,,False,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 19:49:11.678,,,,,False,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 19:36:13.511,,,,,False,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,mahalanobis,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-03 19:35:42.034,gpu,,2.2351741790771484e-08,,,,,,,,,27187980.993355524,,2,,,,0.004098951816558838,3,0.00831022878337535,,0.49861372700252105,0.002049475908279419,9,300,,,,,,,,,,,,,1.4036535880002523e-05,,,,,,,,,,,,,,,,,0.33455481394232867,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-03 19:10:20.352,,,,,False,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,euclidean,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,-0.011539218947291374,,,,,,9.022558163007488,,,,,,,,,,,
kmeans,2025-06-03 19:09:49.431,gpu,,2.2351741790771484e-08,,,,,,,,,275499554930.89667,,2,,,,0.004098951816558838,3,0.009598103333216083,,0.575886199992965,0.002049475908279419,9,300,,,,,,,,,,,,,8.002854325195434e-06,,,,,,,,,,,,,,,,,0.33339513443557417,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-03 18:43:21.069,,,,,False,,,snli,,,,,,1,,,,,,,,,,9,,,,,0.002049475908279419,0.004098951816558838,0.006148427724838257,cosine,0.1,,,15,,,,,data/snli/experiments/umap,,,,,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,42,,,,-0.2625991702079773,,,,,,16.46923166900524,,,,,,,,,,,
pca,2025-06-03 18:41:31.868,,10000,,8.58306884765625e-06,,,,snli,,,20.174753189086914,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,0.002049475908279419,,,,,,,,,,0.9754470769985346,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
pca,2025-06-03 18:38:33.336,,10000,,,,,,snli,,,,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,,,,,,,9,,,,,,,,,,1,,,,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,,,,,,
pca,2025-06-03 18:31:09.554,,10000,,8.58306884765625e-06,,,,snli,,,19.65776824951172,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,0.002049475908279419,,,,,,,,,,1.5026035420014523,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
umap,2025-06-03 13:36:02.132,gpu,,,,,,,,,,,,,1,,,,0.002049475908279419,,,,,,9,,,,,,,,mahalanobis,0.1,,,15,,,,,,0.004098951816558838,,,,,,,,,,,,,,42,,,,,,,,0.006148427724838257,,,,,,,,,,,,,
kmeans,2025-06-03 13:35:31.641,gpu,,2.2351741790771484e-08,,,,,,,,,18144856.736756984,,2,,,,0.004098951816558838,3,0.0035133040335495027,,0.21079824201297015,0.002049475908279419,9,300,,,,,,,,,,,,,2.874498900513799e-06,,,,,,,,,,,,,,,,,0.33376048801058616,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-03 13:13:44.765,gpu,,,,,,,,,,,,,1,,,,0.002049475908279419,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,,0.004098951816558838,,,,,,,,,,,,,,42,,,-0.0021390796173363924,,,,,0.006148427724838257,,,,0.07016797910012731,,4.210078746007639,,,,,,,
kmeans,2025-06-03 13:13:13.653,gpu,,2.2351741790771484e-08,,,,,,,,,3489105618055.7935,,2,,,,0.004098951816558838,3,0.022736878899983517,,1.364212733999011,0.002049475908279419,9,300,,,,,,,,,,,,,5.3606683324675445e-06,,,,,,,,,,,,,,,,,0.33339513443557417,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-03 12:51:31.136,gpu,,,,,,,,,,,,,1,,,,0.002049475908279419,,,,,,9,,,,,,,,cosine,0.1,,,15,,,,,,0.004098951816558838,,,,,,,,,,,,,,42,,,-0.36865320801734924,,,,,0.006148427724838257,,,,0.2749378941664569,,16.496273649987415,,,,,,,
pca,2025-06-03 12:49:56.373,,10000,,8.58306884765625e-06,,,,snli,,,19.83161735534668,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,0.002049475908279419,,,,,,,,,,1.2203414459945634,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
kmeans,2025-06-03 03:42:27.459,gpu,,,,,,,,,,,,,,,,,,3,,,,,9,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,umap,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 03:20:36.093,gpu,,,,,,,,,,,,,1,,,,0.002049475908279419,,,,,,9,,,,,,,,cosine,0.1,,,15,,,,,,0.004098951816558838,,,,,,,,,,,,,,42,,,-0.37332430481910706,,,,,0.006148427724838257,,,,0.2547800809999899,,15.286804859999393,,,,,,,
pca,2025-06-03 03:19:10.212,,10000,,8.58306884765625e-06,,,,snli,,,19.368467330932617,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,0.002049475908279419,,,,,,,,,,0.9208023579994915,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
umap,2025-06-03 03:12:20.446,gpu,,,,,,,,,,,,,1,,,,0.002049475908279419,,,,,,9,,,,,,,,cosine,0.1,,,15,,,,,,0.004098951816558838,,,,,,,,,,,,,,42,,,,,,,,0.006148427724838257,,,,0.25194163833330097,,15.116498299998057,,,,,,,
pca,2025-06-03 03:10:55.838,,10000,,8.58306884765625e-06,,,,snli,,,19.70107078552246,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_layer9.parquet,,0.002049475908279419,,,,,,,,,,0.9807087239969405,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
kmeans,2025-06-03 03:09:24.626,gpu,,,,,,,,,,,,,,,,,,3,,,,,9,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,umap,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-03 03:04:27.732,gpu,,,,,,,,,,,,,,,,,,3,,,,,9,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,umap,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-03 03:03:09.351,gpu,,,,,,,,,,,,,,,,,,3,,,,,9,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,umap,,,,,,,,,,,,,,,,,,,,
umap,2025-06-03 02:41:17.730,gpu,,,,,,,,,,,,,1,,,,0.002049475908279419,,,,,,9,,,,,,,,cosine,0.1,,,15,,,,,,0.004098951816558838,,,,,,,,,,,,,,42,,,-0.3636007010936737,,,,,0.006148427724838257,,,,0.28907440390006134,,17.34446423400368,,,,,,,
pca,2025-06-03 02:39:53.944,,10000,,8.58306884765625e-06,,,,snli,,,19.443090438842773,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_9.parquet,,0.002049475908279419,,,,,,,,,,1.0197793190018274,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
pca,2025-06-03 02:32:24.812,,10000,,8.58306884765625e-06,,,,snli,,,20.25153350830078,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_9.parquet,,0.002049475908279419,,,,,,,,,,0.9642210640013218,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
umap,2025-06-03 02:31:05.210,gpu,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,cosine,0.1,,,15,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,
pca,2025-06-03 02:29:43.792,,10000,,8.58306884765625e-06,,,,snli,,,19.750871658325195,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_9.parquet,,0.002049475908279419,,,,,,,,,,1.1202876700044726,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
umap,2025-06-03 02:25:33.830,gpu,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,cosine,0.1,,,15,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,
pca,2025-06-03 02:23:58.038,,10000,,8.58306884765625e-06,,,,snli,,,19.964115142822266,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_9.parquet,,0.002049475908279419,,,,,,,,,,1.3074371090042405,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
pca,2025-06-03 02:14:27.920,,10000,,8.58306884765625e-06,,,,snli,,,19.871824264526367,,data/snli/embeddings/embeddings_snli_layer_9.parquet,,,,,4.721992492675781,,,,,,9,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/pca_snli_1_9.parquet,,0.002049475908279419,,,,,,,,,,1.0665500429968233,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
embeddings-roberta-base,2025-06-02 19:43:44.915,,64,,,,,,snli,cuda,,,,,,,,,,,,,,,0-12,,,,,,,,,,,,,550152.0,,,data/snli/embeddings,,,,,,,,,,,,,,fp32,,,,100,,,,data/snli/dataset,,,,,,,,,,,,,,,
delta_umap,2025-06-02 02:13:25.801,,,,,,,,snli,,,,,./data/snli/embeddings_snli_train.parquet,,,,,,,,0.37361129287905886,,,12,,,,,,,,,,,2304,,550152,,,,./data/snli/delta_umap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
umap,2025-06-02 01:13:58.503,gpu,,,,,,,,,,,,,50,,,,0.10247379541397095,,,,,,12,,,,,,,,cosine,0.1,,,100,,,,,,0.004098951816558838,,,,,,,,,,,,,,42,,,-0.0076010641641914845,,,,,0.10657274723052979,,,,0.30811042874999356,,18.486625724999612,,,,,,,
busquedaCono,2025-06-01 23:20:58.962,,10000,,1.71661376953125e-05,,,,snli,,,,,data/snli/embeddings_snli_train.parquet,,,,,4.721992492675781,,,,,,12,,,,,,,,,,,2304,,550152,,,,data/snli/pca2d_results,0.004098951816558838,50.96036911010742,42.287384033203125,8.672985076904297,1.0871741079999993,,,,,,,,fp32,,,,,,,,,,,4.726108610630035,,,,,,,,,,,,
pca,2025-06-01 22:16:28.795,,10000,,8.58306884765625e-06,,,,snli,,,42.55971145629883,,data/snli/embeddings_snli_train.parquet,,,,,4.721992492675781,,,,,,12,,,,,,,,,,1,2304,,550152,,,data/snli/pca/snli_train_pca1.parquet,,0.002049475908279419,,,,,,,,,,1.0724071289996573,,fp32,,,,,,,,,,,4.724050551652908,,,,,,,,,,,,
pca,2025-06-01 21:32:24.721,,10000,,,,,,snli,,,,,data/snli_train_embeddings.parquet,,,,,,,,,,,12,,,,,,,,,,1,,,,,,data/snli/pca/snli_train_pca1.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-05-31 22:48:14.829,gpu,,2.2351741790771484e-08,,,,,,,,,6662731.137274252,,2,,,,0.004098951816558838,3,0.005680421633345153,,0.34082529800070915,0.002049475908279419,12,300,,,,,,,,,,,,,4.021084306913929e-05,,,,,,,,,,,,,,,,,0.33559997964198984,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
kmeans,2025-05-31 22:47:45.331,gpu,,2.2351741790771484e-08,,,,,,,,,5487888.918152347,,2,,,,0.004098951816558838,3,0.003271148399987093,,0.19626890399922559,0.002049475908279419,12,300,,,,,,,,,,,,,5.807028358622161e-05,,,,,,,,,,,,,,,,,0.33600350448603294,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
kmeans,2025-05-31 22:47:15.521,gpu,,2.2351741790771484e-08,,,,,,,,,7555443.1479114145,,2,,,,0.004098951816558838,3,0.0071185941166731935,,0.4271156470003916,0.002049475908279419,12,300,,,,,,,,,,,,,4.6573473830297585e-05,,,,,,,,,,,,,,,,,0.3363143276767148,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
kmeans,2025-05-31 22:46:37.398,gpu,,2.2351741790771484e-08,,,,,,,,,5328872.598059766,,2,,,,0.004098951816558838,3,0.04260530614998667,,2.5563183689992,0.002049475908279419,12,300,,,,,,,,,,,,,4.320763778886645e-05,,,,,,,,,,,,,,,,,0.33574721167968125,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
kmeans,2025-05-31 22:25:24.407,gpu,,2.2351741790771484e-08,,,,,,,,,6662731.137274252,,2,,,,0.004098951816558838,3,0.004317689883312899,,0.25906139299877395,0.002049475908279419,12,300,,,,,,,,,,,,,4.021084306913929e-05,,,,,,,,,,,,,,,,,0.33559997964198984,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
kmeans,2025-05-31 22:24:19.664,gpu,,2.2351741790771484e-08,,,,,,,,,5487888.918152347,,2,,,,0.004098951816558838,3,0.04413934523336138,,2.648360714001683,0.002049475908279419,12,300,,,,,,,,,,,,,5.807028358622161e-05,,,,,,,,,,,,,,,,,0.33600350448603294,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
kmeans,2025-05-31 22:08:44.184,gpu,,2.2351741790771484e-08,,,,,,,,,7555443.1479114145,,2,,,,0.004098951816558838,3,0.04967417719999503,,2.9804506319997017,0.002049475908279419,12,300,,,,,,,,,,,,,4.6573473830297585e-05,,,,,,,,,,,,,,,,,0.3363143276767148,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
kmeans,2025-05-31 22:04:05.288,gpu,,2.2351741790771484e-08,,,,,,,,,5328872.598059766,,2,,,,0.004098951816558838,3,0.04621360926666966,,2.77281655600018,0.002049475908279419,12,300,,,,,,,,,,,,,4.320763778886645e-05,,,,,,,,,,,,,,,,,0.33574721167968125,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
kmeans,2025-05-31 21:54:33.238,gpu,,8.940696716308594e-07,,,,,,,,,395884.7432991886,,80,,,,0.16395807266235352,3,0.0462693966500107,,2.776163799000642,0.002049475908279419,12,300,,,,,,,,,,,,,6.202953024256486e-05,,,,,,,,,,,,,,,,,0.33590353211476104,42,pca,,,,,,,0.16600844264030457,,,,,,,,,,,,,
kmeans,2025-05-31 21:28:25.033,gpu,,7.82310962677002e-07,,,,,,,,,382388.78898749955,,70,,,,0.14346331357955933,3,0.004247875016668938,,0.25487250100013625,0.002049475908279419,12,300,,,,,,,,,,,,,6.607565811546632e-05,,,,,,,,,,,,,,,,,0.33595806249909116,42,pca,,,,,,,0.14551357179880142,,,,,,,,,,,,,
kmeans,2025-05-31 21:27:23.734,gpu,,6.705522537231445e-07,,,,,,,,,363177.52265325014,,60,,,,0.12296855449676514,3,0.004447626866688855,,0.2668576120013313,0.002049475908279419,12,300,,,,,,,,,,,,,6.194111952589002e-05,,,,,,,,,,,,,,,,,0.3359017144352833,42,pca,,,,,,,0.12501870095729828,,,,,,,,,,,,,
kmeans,2025-05-31 21:24:22.791,gpu,,5.587935447692871e-07,,,,,,,,,343053.87932267424,,50,,,,0.10247379541397095,3,0.0041175435500008465,,0.24705261300005077,0.002049475908279419,12,300,,,,,,,,,,,,,6.56247255349336e-05,,,,,,,,,,,,,,,,,0.33594533874274746,42,pca,,,,,,,0.10452383011579514,,,,,,,,,,,,,
kmeans,2025-05-31 21:23:11.600,gpu,,7.82310962677002e-07,,,,,,,,,382388.78898749955,,70,,,,0.14346331357955933,3,0.043656563999987456,,2.6193938399992476,0.002049475908279419,12,300,,,,,,,,,,,,,6.607565811546632e-05,,,,,,,,,,,,,,,,,0.33595806249909116,42,pca,,,,,,,0.14551357179880142,,,,,,,,,,,,,
kmeans,2025-05-31 21:19:12.015,gpu,,6.705522537231445e-07,,,,,,,,,363177.52265325014,,60,,,,0.12296855449676514,3,0.04676453243331101,,2.8058719459986605,0.002049475908279419,12,300,,,,,,,,,,,,,6.194111952589002e-05,,,,,,,,,,,,,,,,,0.3359017144352833,42,pca,,,,,,,0.12501870095729828,,,,,,,,,,,,,
kmeans,2025-05-31 21:17:28.147,gpu,,,,,,,,,,,,,,,,,,3,,,,,12,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,pca,,,,,,,,,,,,,,,,,,,,
kmeans,2025-05-31 21:11:49.092,gpu,,2.2351741790771484e-08,,,,,,,,,5328872.598059766,,2,,,,0.004098951816558838,3,0.04385181805000684,,2.6311090830004105,0.002049475908279419,12,300,,,,,,,,,,,,,4.320763778886645e-05,,,,,,,,,,,,,,,,,0.33574721167968125,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
kmeans,2025-05-31 21:03:45.676,gpu,,,,,,,,,,,,,,,,,,3,,,,,12,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,umap,,,,,,,,,,,,,,,,,,,,
kmeans,2025-05-31 20:21:21.867,gpu,,5.587935447692871e-07,,,,,,,,,343053.8793226742,,50,,,,0.10247379541397095,3,0.04555428573333605,,2.733257144000163,0.002049475908279419,12,300,,,,,,,,,,,,,6.56247255349336e-05,,,,,,,,,,,,,,,,,0.33594533874274746,42,pca,,,,,,,0.10452383011579514,,,,,,,,,,,,,
kmeans,2025-05-31 20:11:42.185,gpu,,5.587935447692871e-07,,,,,,,,,343053.87932267424,,50,,,,0.10247379541397095,3,0.04594849678333048,,2.756909806999829,0.002049475908279419,12,300,,,,,,,,,,,,,6.56247255349336e-05,,,,,,,,,,,,,,,,,0.33594533874274746,42,,,,,,,,0.10452383011579514,,,,,,,,,,,,,
kmeans,2025-05-31 19:57:32.399,gpu,,,,,,,,,,,,,,,,,,3,,,,,12,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,
